filename,corner,x_position,y_position,frame_type
000-377-735.tif,bottom,3482,4322,wild_rhone
000-371-090.tif,top,3423,349,wild_rhone
000-371-090.tif,left,222,2405,wild_rhone
000-371-090.tif,right,6656,2365,wild_rhone
000-371-090.tif,bottom,3453,4410,wild_rhone
000-376-611.tif,top,3519,295,wild_rhone
000-376-611.tif,left,298,2325,wild_rhone
000-376-611.tif,right,6734,2328,wild_rhone
000-376-611.tif,bottom,3523,4353,wild_rhone
000-376-615.tif,top,3462,310,wild_rhone
000-376-615.tif,left,245,2345,wild_rhone
000-376-615.tif,right,6679,2341,wild_rhone
000-376-615.tif,bottom,3469,4375,wild_rhone
000-370-320.tif,top,3480,330,wild_rhone
000-370-320.tif,left,260,2367,wild_rhone
000-370-320.tif,right,6697,2363,wild_rhone
000-370-320.tif,bottom,3482,4396,wild_rhone
000-376-690.tif,top,3500,318,wild_rhone
000-376-690.tif,left,281,2348,wild_rhone
000-376-690.tif,right,6716,2351,wild_rhone
000-376-690.tif,bottom,3500,4381,wild_rhone
000-370-129.tif,top,3549,330,wild_rhone
000-370-129.tif,left,324,2360,wild_rhone
000-370-129.tif,right,6761,2376,wild_rhone
000-370-129.tif,bottom,3540,4393,wild_rhone
000-376-635.tif,top,3468,297,wild_rhone
000-376-635.tif,left,249,2330,wild_rhone
000-376-635.tif,right,6685,2325,wild_rhone
000-376-635.tif,bottom,3475,4358,wild_rhone
000-370-127.tif,top,3430,356,wild_rhone
000-370-127.tif,left,230,2425,wild_rhone
000-370-127.tif,right,6665,2359,wild_rhone
000-370-127.tif,bottom,3472,4418,wild_rhone
000-371-269.tif,top,3484,337,wild_rhone
000-371-269.tif,left,269,2370,wild_rhone
000-371-269.tif,right,6705,2359,wild_rhone
000-371-269.tif,bottom,3495,4395,wild_rhone
000-385-510.tif,right,6712,2306,wild_small_triangular
000-385-510.tif,bottom,3496,4327,wild_small_triangular
000-385-510.tif,left,278,2298,wild_small_triangular
000-385-510.tif,top,3496,273,wild_small_triangular
000-386-734.tif,right,6712,2306,wild_small_triangular
000-386-734.tif,bottom,3496,4327,wild_small_triangular
000-386-734.tif,left,278,2298,wild_small_triangular
000-386-734.tif,top,3496,273,wild_small_triangular
000-386-735.tif,right,6691,2302,wild_small_triangular
000-386-735.tif,bottom,3474,4326,wild_small_triangular
000-386-735.tif,left,263,2297,wild_small_triangular
000-386-735.tif,top,3476,266,wild_small_triangular
000-386-657.tif,right,6717,2318,wild_small_triangular
000-386-657.tif,bottom,3502,4338,wild_small_triangular
000-386-657.tif,left,289,2314,wild_small_triangular
000-386-657.tif,top,3501,283,wild_small_triangular
000-386-642.tif,right,6716,2311,wild_small_triangular
000-386-642.tif,bottom,3499,4333,wild_small_triangular
000-386-642.tif,left,283,2309,wild_small_triangular
000-386-642.tif,top,3498,277,wild_small_triangular
000-386-738.tif,right,6729,2323,wild_small_triangular
000-386-738.tif,bottom,3506,4338,wild_small_triangular
000-386-738.tif,left,297,2307,wild_small_triangular
000-386-738.tif,top,3516,287,wild_small_triangular
000-385-401.tif,right,6746,2344,wild_small_triangular
000-385-401.tif,bottom,3531,4366,wild_small_triangular
000-385-401.tif,left,313,2333,wild_small_triangular
000-385-401.tif,top,3536,310,wild_small_triangular
000-385-261.tif,right,6709,2313,wild_small_triangular
000-385-261.tif,bottom,3491,4333,wild_small_triangular
000-385-261.tif,left,277,2299,wild_small_triangular
000-385-261.tif,top,3498,275,wild_small_triangular
000-387-293.tif,right,6708,2312,wild_small_triangular
000-387-293.tif,bottom,3497,4341,wild_small_triangular
000-387-293.tif,left,276,2321,wild_small_triangular
000-387-293.tif,top,3489,286,wild_small_triangular
000-386-519.tif,right,6749,2318,wild_small_triangular
000-386-519.tif,bottom,3497,4341,wild_small_triangular
000-386-519.tif,left,322,2313,wild_small_triangular
000-386-519.tif,top,3535,289,wild_small_triangular
000-386-385.tif,right,6704,2306,wild_small_triangular
000-386-385.tif,bottom,3497,4341,wild_small_triangular
000-386-385.tif,left,270,2305,wild_small_triangular
000-386-385.tif,top,3488,276,wild_small_triangular
000-386-651.tif,right,6707,2310,wild_small_triangular
000-386-651.tif,bottom,3490,4338,wild_small_triangular
000-386-651.tif,left,275,2310,wild_small_triangular
000-386-651.tif,top,3489,275,wild_small_triangular
000-385-263.tif,right,6699,2333,wild_small_triangular
000-385-263.tif,bottom,3483,4356,wild_small_triangular
000-385-263.tif,left,266,2330,wild_small_triangular
000-385-263.tif,top,3484,300,wild_small_triangular
000-387-473.tif,right,6700,2307,wild_small_triangular
000-387-473.tif,bottom,3488,4325,wild_small_triangular
000-387-473.tif,left,270,2308,wild_small_triangular
000-387-473.tif,top,3484,279,wild_small_triangular
000-387-412.tif,right,6714,2325,wild_small_triangular
000-387-412.tif,bottom,3495,4338,wild_small_triangular
000-387-412.tif,left,289,2306,wild_small_triangular
000-387-412.tif,top,3504,283,wild_small_triangular
000-385-294.tif,right,6688,2305,wild_small_triangular
000-385-294.tif,bottom,3472,4322,wild_small_triangular
000-385-294.tif,left,256,2290,wild_small_triangular
000-385-294.tif,top,3479,269,wild_small_triangular
000-384-949.tif,right,6704,2326,wild_small_triangular
000-384-949.tif,bottom,3489,4350,wild_small_triangular
000-384-949.tif,left,265,2322,wild_small_triangular
000-384-949.tif,top,3489,297,wild_small_triangular
000-387-243.tif,right,6718,2317,wild_small_triangular
000-387-243.tif,bottom,3501,4342,wild_small_triangular
000-387-243.tif,left,284,2318,wild_small_triangular
000-387-243.tif,top,3499,289,wild_small_triangular
000-385-408.tif,right,6694,2334,wild_small_triangular
000-385-408.tif,bottom,3476,4356,wild_small_triangular
000-385-408.tif,left,259,2327,wild_small_triangular
000-385-408.tif,top,3480,303,wild_small_triangular
000-385-256.tif,right,6716,2309,wild_small_triangular
000-385-256.tif,bottom,3501,4330,wild_small_triangular
000-385-256.tif,left,281,2305,wild_small_triangular
000-385-256.tif,top,3503,277,wild_small_triangular
000-386-591.tif,right,6719,2318,wild_small_triangular
000-386-591.tif,left,288,2308,wild_small_triangular
000-386-591.tif,top,3504,284,wild_small_triangular
000-385-304.tif,right,6721,2339,wild_small_triangular
000-385-304.tif,bottom,3502,4356,wild_small_triangular
000-385-304.tif,left,289,2325,wild_small_triangular
000-385-304.tif,top,3510,304,wild_small_triangular
000-385-446.tif,right,6728,2320,wild_small_triangular
000-385-446.tif,bottom,3513,4341,wild_small_triangular
000-385-446.tif,left,297,2314,wild_small_triangular
000-385-446.tif,top,3516,290,wild_small_triangular
000-386-384.tif,right,6736,2279,wild_small_triangular
000-386-384.tif,bottom,3513,4341,wild_small_triangular
000-386-384.tif,left,310,2281,wild_small_triangular
000-386-384.tif,top,3519,249,wild_small_triangular
000-385-417.tif,right,6715,2309,wild_small_triangular
000-385-417.tif,bottom,3497,4331,wild_small_triangular
000-385-417.tif,left,284,2303,wild_small_triangular
000-385-417.tif,top,3502,274,wild_small_triangular
000-347-972.tif,right,6877,2287,wild_rhone
000-347-972.tif,bottom,3666,4326,wild_rhone
000-347-972.tif,left,441,2304,wild_rhone
000-347-972.tif,top,3655,272,wild_rhone
000-348-292.tif,right,6674,2350,wild_rhone
000-348-292.tif,bottom,3466,4384,wild_rhone
000-348-292.tif,left,240,2375,wild_rhone
000-348-292.tif,top,3453,329,wild_rhone
000-347-919.tif,right,6718,2315,wild_rhone
000-347-919.tif,bottom,3488,4314,wild_rhone
000-347-919.tif,left,286,2266,wild_rhone
000-347-919.tif,top,3519,263,wild_rhone
000-348-147.tif,right,6732,2309,wild_rhone
000-348-147.tif,bottom,3512,4327,wild_rhone
000-348-147.tif,left,300,2291,wild_rhone
000-348-147.tif,top,3523,271,wild_rhone
000-348-185.tif,right,6708,2342,wild_rhone
000-348-185.tif,bottom,3490,4360,wild_rhone
000-348-185.tif,left,278,2323,wild_rhone
000-348-185.tif,top,3500,303,wild_rhone
000-348-302.tif,right,6652,2367,wild_rhone
000-348-302.tif,bottom,3434,4391,wild_rhone
000-348-302.tif,left,215,2368,wild_rhone
000-348-302.tif,top,3436,333,wild_rhone
000-347-975.tif,right,6683,2352,wild_rhone
000-347-975.tif,bottom,3466,4371,wild_rhone
000-347-975.tif,left,250,2349,wild_rhone
000-347-975.tif,top,3469,317,wild_rhone
000-347-983.tif,right,6662,2410,wild_rhone
000-347-983.tif,bottom,3445,4428,wild_rhone
000-347-983.tif,left,230,2402,wild_rhone
000-347-983.tif,top,3453,374,wild_rhone
000-347-912.tif,right,6707,2298,wild_rhone
000-347-912.tif,bottom,3487,4316,wild_rhone
000-347-912.tif,left,278,2281,wild_rhone
000-347-912.tif,top,3498,262,wild_rhone
000-348-250.tif,right,6713,2316,wild_rhone
000-348-250.tif,bottom,3501,4343,wild_rhone
000-348-250.tif,left,287,2315,wild_rhone
000-348-250.tif,top,3502,287,wild_rhone
000-348-159.tif,right,6704,2342,wild_rhone
000-348-159.tif,bottom,3490,4364,wild_rhone
000-348-159.tif,left,273,2330,wild_rhone
000-348-159.tif,top,3495,307,wild_rhone
000-348-303.tif,right,6681,2396,wild_rhone
000-348-303.tif,bottom,3459,4407,wild_rhone
000-348-303.tif,left,246,2374,wild_rhone
000-348-303.tif,top,3472,355,wild_rhone
000-347-992.tif,right,6692,2378,wild_rhone
000-347-992.tif,bottom,3471,4391,wild_rhone
000-347-992.tif,left,256,2361,wild_rhone
000-347-992.tif,top,3479,338,wild_rhone
000-347-993.tif,right,6668,2343,wild_rhone
000-347-993.tif,bottom,3454,4368,wild_rhone
000-347-993.tif,left,236,2346,wild_rhone
000-347-993.tif,top,3452,311,wild_rhone
000-348-253.tif,right,6718,2356,wild_rhone
000-348-253.tif,bottom,3493,4366,wild_rhone
000-348-253.tif,left,285,2319,wild_rhone
000-348-253.tif,top,3515,308,wild_rhone
000-347-915.tif,right,6732,2320,wild_rhone
000-347-915.tif,bottom,3508,4331,wild_rhone
000-347-915.tif,left,300,2289,wild_rhone
000-347-915.tif,top,3526,278,wild_rhone
000-347-909.tif,right,6699,2343,wild_rhone
000-347-909.tif,bottom,3481,4364,wild_rhone
000-347-909.tif,left,267,2329,wild_rhone
000-347-909.tif,top,3490,307,wild_rhone
000-348-195.tif,right,6758,2304,wild_rhone
000-348-195.tif,bottom,3513,4323,wild_rhone
000-348-195.tif,left,302,2274,wild_rhone
000-348-195.tif,top,3530,255,wild_rhone
000-348-112.tif,right,6720,2312,wild_rhone
000-348-112.tif,bottom,3497,4322,wild_rhone
000-348-112.tif,left,287,2281,wild_rhone
000-348-112.tif,top,3513,269,wild_rhone
000-348-305.tif,right,6780,2319,wild_rhone
000-348-305.tif,bottom,3560,4336,wild_rhone
000-348-305.tif,left,348,2309,wild_rhone
000-348-305.tif,top,3567,281,wild_rhone
000-348-118.tif,right,6707,2332,wild_rhone
000-348-118.tif,bottom,3482,4342,wild_rhone
000-348-118.tif,left,276,2296,wild_rhone
000-348-118.tif,top,3503,285,wild_rhone
000-348-226.tif,right,6712,2357,wild_rhone
000-348-226.tif,bottom,3485,4363,wild_rhone
000-348-226.tif,left,283,2316,wild_rhone
000-348-226.tif,top,3511,308,wild_rhone
000-347-924.tif,right,6709,2323,wild_rhone
000-347-924.tif,bottom,3481,4329,wild_rhone
000-347-924.tif,left,278,2286,wild_rhone
000-347-924.tif,top,3504,275,wild_rhone
000-348-188.tif,right,6714,2332,wild_rhone
000-348-188.tif,bottom,3497,4352,wild_rhone
000-348-188.tif,left,287,2314,wild_rhone
000-348-188.tif,top,3507,294,wild_rhone
000-348-153.tif,right,6708,2302,wild_rhone
000-348-153.tif,bottom,3493,4326,wild_rhone
000-348-153.tif,left,280,2296,wild_rhone
000-348-153.tif,top,3496,270,wild_rhone
000-347-981.tif,right,6658,2304,wild_rhone
000-347-981.tif,bottom,3451,4344,wild_rhone
000-347-981.tif,left,220,2337,wild_rhone
000-347-981.tif,top,3432,288,wild_rhone
000-347-916.tif,right,6707,2298,wild_rhone
000-347-916.tif,bottom,3499,4331,wild_rhone
000-347-916.tif,left,280,2306,wild_rhone
000-347-916.tif,top,3492,275,wild_rhone
000-348-216.tif,right,6740,2323,wild_rhone
000-348-216.tif,bottom,3508,4332,wild_rhone
000-348-216.tif,left,299,2284,wild_rhone
000-348-216.tif,top,3531,273,wild_rhone
000-347-985.tif,right,6667,2351,wild_rhone
000-347-985.tif,bottom,3448,4370,wild_rhone
000-347-985.tif,left,236,2341,wild_rhone
000-347-985.tif,top,3457,316,wild_rhone
000-348-306.tif,right,6682,2341,wild_rhone
000-348-306.tif,bottom,3460,4357,wild_rhone
000-348-306.tif,left,247,2327,wild_rhone
000-348-306.tif,top,3471,302,wild_rhone
000-347-930.tif,right,6744,2342,wild_rhone
000-347-930.tif,bottom,3511,4355,wild_rhone
000-347-930.tif,left,307,2308,wild_rhone
000-347-930.tif,top,3533,298,wild_rhone
000-347-923.tif,right,6743,2308,wild_rhone
000-347-923.tif,bottom,3522,4321,wild_rhone
000-347-923.tif,left,311,2282,wild_rhone
000-347-923.tif,top,3538,268,wild_rhone
000-368-186.tif,top,3477,410,wild_rhone
000-368-186.tif,left,250,2433,wild_rhone
000-368-186.tif,right,6689,2450,wild_rhone
000-368-186.tif,bottom,3468,4461,wild_rhone
000-368-040.tif,top,3458,374,wild_rhone
000-368-040.tif,left,229,2387,wild_rhone
000-368-040.tif,right,6667,2422,wild_rhone
000-368-040.tif,bottom,3440,4422,wild_rhone
000-368-096.tif,top,3561,357,wild_rhone
000-368-096.tif,left,349,2403,wild_rhone
000-368-096.tif,right,6788,2375,wild_rhone
000-368-096.tif,bottom,3579,4408,wild_rhone
000-368-250.tif,top,3439,337,wild_rhone
000-368-250.tif,left,225,2373,wild_rhone
000-368-250.tif,right,6659,2363,wild_rhone
000-368-250.tif,bottom,3445,4394,wild_rhone
000-368-166.tif,top,3439,337,wild_rhone
000-368-166.tif,left,225,2373,wild_rhone
000-368-166.tif,right,6659,2363,wild_rhone
000-368-030.tif,top,3568,342,wild_rhone
000-368-030.tif,left,346,2375,wild_rhone
000-368-030.tif,right,6789,2376,wild_rhone
000-368-030.tif,bottom,3567,4397,wild_rhone
000-368-144.tif,top,3471,392,wild_rhone
000-368-144.tif,left,252,2429,wild_rhone
000-368-144.tif,right,6789,2376,wild_rhone
000-368-144.tif,bottom,3477,4443,wild_rhone
000-368-361.tif,top,3446,340,wild_rhone
000-368-361.tif,left,233,2373,wild_rhone
000-368-361.tif,right,6668,2363,wild_rhone
000-368-361.tif,bottom,3455,4394,wild_rhone
000-368-130.tif,top,3475,312,wild_rhone
000-368-130.tif,left,258,2342,wild_rhone
000-368-130.tif,right,6697,2338,wild_rhone
000-368-130.tif,bottom,3481,4362,wild_rhone
000-368-515.tif,top,3464,366,wild_rhone
000-368-515.tif,left,247,2400,wild_rhone
000-368-515.tif,right,6689,2397,wild_rhone
000-368-515.tif,bottom,3469,4417,wild_rhone
000-368-265.tif,top,3464,371,wild_rhone
000-368-265.tif,left,247,2404,wild_rhone
000-368-265.tif,right,6684,2393,wild_rhone
000-368-265.tif,bottom,3472,4423,wild_rhone
000-368-197.tif,top,3474,366,wild_rhone
000-368-197.tif,left,241,2382,wild_rhone
000-368-197.tif,right,6686,2415,wild_rhone
000-368-197.tif,bottom,3454,4418,wild_rhone
000-368-102.tif,top,3483,361,wild_rhone
000-368-102.tif,left,261,2384,wild_rhone
000-368-102.tif,right,6699,2392,wild_rhone
000-368-102.tif,bottom,3482,4413,wild_rhone
000-368-115.tif,top,3435,393,wild_rhone
000-368-115.tif,left,228,2443,wild_rhone
000-368-115.tif,right,6667,2411,wild_rhone
000-368-115.tif,bottom,3460,4447,wild_rhone
000-368-093.tif,top,3468,365,wild_rhone
000-368-093.tif,left,249,2400,wild_rhone
000-368-093.tif,right,6687,2393,wild_rhone
000-368-093.tif,bottom,3471,4416,wild_rhone
000-368-099.tif,top,3473,378,wild_rhone
000-368-099.tif,left,256,2413,wild_rhone
000-368-099.tif,right,6693,2407,wild_rhone
000-368-099.tif,bottom,3478,4430,wild_rhone
000-368-190.tif,top,3456,384,wild_rhone
000-368-190.tif,left,237,2416,wild_rhone
000-368-190.tif,right,6678,2415,wild_rhone
000-368-190.tif,bottom,3458,4433,wild_rhone
000-368-117.tif,top,3463,360,wild_rhone
000-368-117.tif,left,249,2405,wild_rhone
000-368-117.tif,right,6692,2380,wild_rhone
000-368-117.tif,bottom,3480,4412,wild_rhone
000-368-196.tif,top,3580,370,wild_rhone
000-368-196.tif,left,358,2397,wild_rhone
000-368-196.tif,right,6796,2405,wild_rhone
000-368-196.tif,bottom,3576,4421,wild_rhone
000-368-077.tif,top,3595,367,wild_rhone
000-368-077.tif,left,373,2396,wild_rhone
000-368-077.tif,right,6813,2399,wild_rhone
000-368-077.tif,bottom,3594,4415,wild_rhone
000-385-635.tif,top,3513,276,wild_small_triangular
000-385-635.tif,left,296,2303,wild_small_triangular
000-385-635.tif,right,6734,2301,wild_small_triangular
000-385-635.tif,bottom,3516,4333,wild_small_triangular
000-385-755.tif,top,3505,273,wild_small_triangular
000-385-755.tif,left,282,2296,wild_small_triangular
000-385-755.tif,right,6722,2306,wild_small_triangular
000-385-755.tif,bottom,3497,4335,wild_small_triangular
000-385-768.tif,top,3533,274,wild_small_triangular
000-385-768.tif,left,308,2288,wild_small_triangular
000-385-768.tif,right,6745,2310,wild_small_triangular
000-385-768.tif,bottom,3519,4330,wild_small_triangular
000-388-470.tif,top,3527,299,wild_small_triangular
000-388-470.tif,left,306,2337,wild_small_triangular
000-388-470.tif,right,6742,2334,wild_small_triangular
000-388-470.tif,bottom,3524,4364,wild_small_triangular
000-385-653.tif,top,3504,272,wild_small_triangular
000-385-653.tif,left,288,2298,wild_small_triangular
000-385-653.tif,right,6721,2305,wild_small_triangular
000-385-653.tif,bottom,3498,4333,wild_small_triangular
000-388-423.tif,top,3506,279,wild_small_triangular
000-388-423.tif,left,283,2316,wild_small_triangular
000-388-423.tif,right,6725,2311,wild_small_triangular
000-388-423.tif,bottom,3506,4340,wild_small_triangular
000-385-776.tif,top,3513,287,wild_small_triangular
000-385-776.tif,left,293,2308,wild_small_triangular
000-385-776.tif,right,6727,2323,wild_small_triangular
000-385-776.tif,bottom,3502,4348,wild_small_triangular
000-385-658.tif,top,3529,293,wild_small_triangular
000-385-658.tif,left,305,2314,wild_small_triangular
000-385-658.tif,right,6745,2325,wild_small_triangular
000-385-658.tif,bottom,3522,4353,wild_small_triangular
000-385-756.tif,top,3507,294,wild_small_triangular
000-385-756.tif,left,286,2315,wild_small_triangular
000-385-756.tif,right,6722,2327,wild_small_triangular
000-385-756.tif,bottom,3499,4353,wild_small_triangular
000-385-668.tif,top,3513,305,wild_small_triangular
000-385-668.tif,left,290,2326,wild_small_triangular
000-385-668.tif,right,6725,2346,wild_small_triangular
000-385-668.tif,bottom,3498,4369,wild_small_triangular
000-385-663.tif,top,3501,271,wild_small_triangular
000-385-663.tif,left,286,2299,wild_small_triangular
000-385-663.tif,right,6720,2301,wild_small_triangular
000-385-663.tif,bottom,3502,4331,wild_small_triangular
000-385-614.tif,top,3519,304,wild_small_triangular
000-385-614.tif,left,294,2321,wild_small_triangular
000-385-614.tif,right,6730,2346,wild_small_triangular
000-385-614.tif,bottom,3503,4365,wild_small_triangular
000-385-660.tif,top,3511,309,wild_small_triangular
000-385-660.tif,left,293,2334,wild_small_triangular
000-385-660.tif,right,6729,2337,wild_small_triangular
000-385-660.tif,bottom,3507,4369,wild_small_triangular
000-385-751.tif,top,3530,251,wild_small_triangular
000-385-751.tif,left,280,2322,wild_small_triangular
000-385-751.tif,right,6798,2299,wild_small_triangular
000-385-751.tif,bottom,3546,4368,wild_small_triangular
000-385-656.tif,top,3529,272,wild_small_triangular
000-385-656.tif,left,308,2294,wild_small_triangular
000-385-656.tif,right,6748,2305,wild_small_triangular
000-385-656.tif,bottom,3524,4331,wild_small_triangular
000-385-686.tif,top,3510,305,wild_small_triangular
000-385-686.tif,left,291,2330,wild_small_triangular
000-385-686.tif,right,6727,2342,wild_small_triangular
000-385-686.tif,bottom,3502,4368,wild_small_triangular
000-385-788.tif,top,3526,297,wild_small_triangular
000-385-788.tif,left,302,2319,wild_small_triangular
000-385-788.tif,right,6737,2333,wild_small_triangular
000-385-788.tif,bottom,3512,4357,wild_small_triangular
000-385-732.tif,top,3501,306,wild_small_triangular
000-385-732.tif,left,277,2325,wild_small_triangular
000-385-732.tif,right,6715,2340,wild_small_triangular
000-385-732.tif,bottom,3490,4363,wild_small_triangular
000-388-608.tif,top,3480,305,wild_rhone
000-388-608.tif,left,277,2340,wild_rhone
000-388-608.tif,right,6709,2328,wild_rhone
000-388-608.tif,bottom,3501,4364,wild_rhone
000-388-600.tif,top,3493,328,wild_rhone
000-388-600.tif,left,289,2362,wild_rhone
000-388-600.tif,right,6720,2355,wild_rhone
000-388-600.tif,bottom,3510,4389,wild_rhone
000-388-632.tif,top,3490,260,wild_rhone
000-388-632.tif,left,286,2295,wild_rhone
000-388-632.tif,right,6718,2284,wild_rhone
000-388-632.tif,bottom,3511,4315,wild_rhone
000-371-578.tif,top,3432,382,wild_rhone
000-371-578.tif,left,230,2437,wild_rhone
000-371-578.tif,right,6662,2395,wild_rhone
000-371-578.tif,bottom,3460,4439,wild_rhone
000-388-613.tif,top,3487,267,wild_rhone
000-388-613.tif,left,280,2298,wild_rhone
000-388-613.tif,right,6713,2290,wild_rhone
000-388-613.tif,bottom,3505,4322,wild_rhone
000-388-765.tif,top,3506,301,wild_rhone
000-388-765.tif,left,300,2330,wild_rhone
000-388-765.tif,right,6730,2330,wild_rhone
000-388-765.tif,bottom,3520,4359,wild_rhone
000-388-622.tif,top,3482,256,wild_rhone
000-388-622.tif,left,277,2288,wild_rhone
000-388-622.tif,right,6707,2281,wild_rhone
000-388-622.tif,bottom,3501,4312,wild_rhone
000-388-630.tif,top,3494,258,wild_rhone
000-388-630.tif,left,289,2290,wild_rhone
000-388-630.tif,right,6722,2281,wild_rhone
000-388-630.tif,bottom,3515,4313,wild_rhone
000-371-502.tif,top,3478,295,wild_rhone
000-371-502.tif,left,271,2337,wild_rhone
000-371-502.tif,right,6696,2315,wild_rhone
000-371-502.tif,bottom,3491,4354,wild_rhone
000-388-610.tif,top,3498,266,wild_rhone
000-388-610.tif,left,298,2303,wild_rhone
000-388-610.tif,right,6726,2287,wild_rhone
000-388-610.tif,bottom,3520,4324,wild_rhone
000-371-575.tif,top,3591,337,wild_rhone
000-371-575.tif,left,371,2367,wild_rhone
000-371-575.tif,right,6804,2380,wild_rhone
000-371-575.tif,bottom,3583,4398,wild_rhone
000-371-509.tif,top,3491,300,wild_rhone
000-371-509.tif,left,273,2327,wild_rhone
000-371-509.tif,right,6704,2330,wild_rhone
000-371-509.tif,bottom,3490,4359,wild_rhone
000-388-780.tif,top,3486,279,wild_rhone
000-388-780.tif,left,286,2319,wild_rhone
000-388-780.tif,right,6716,2298,wild_rhone
000-388-780.tif,bottom,3514,4337,wild_rhone
000-371-664.tif,top,3435,325,wild_rhone
000-371-664.tif,left,219,2357,wild_rhone
000-371-664.tif,right,6651,2360,wild_rhone
000-371-664.tif,bottom,3431,4384,wild_rhone
000-371-736.tif,top,3509,323,wild_rhone
000-371-736.tif,left,292,2355,wild_rhone
000-371-736.tif,right,6724,2354,wild_rhone
000-371-736.tif,bottom,3509,4384,wild_rhone
000-371-550.tif,top,3506,339,wild_rhone
000-371-550.tif,left,290,2372,wild_rhone
000-371-550.tif,right,6722,2365,wild_rhone
000-371-550.tif,bottom,3508,4398,wild_rhone
000-389-124.tif,top,3487,302,wild_rhone
000-389-124.tif,left,278,2329,wild_rhone
000-389-124.tif,right,6711,2328,wild_rhone
000-389-124.tif,bottom,3500,4359,wild_rhone
000-371-661.tif,top,3426,383,wild_rhone
000-371-661.tif,left,225,2437,wild_rhone
000-371-661.tif,right,6655,2395,wild_rhone
000-371-661.tif,bottom,3453,4438,wild_rhone
000-371-662.tif,top,3407,368,wild_rhone
000-371-662.tif,left,199,2411,wild_rhone
000-371-662.tif,right,6629,2389,wild_rhone
000-371-662.tif,bottom,3420,4427,wild_rhone
000-388-633.tif,top,3492,267,wild_rhone
000-388-633.tif,left,289,2299,wild_rhone
000-388-633.tif,right,6718,2293,wild_rhone
000-388-633.tif,bottom,3509,4324,wild_rhone
000-388-611.tif,top,3492,290,wild_rhone
000-388-611.tif,left,280,2318,wild_rhone
000-388-611.tif,right,6716,2321,wild_rhone
000-388-611.tif,bottom,3504,4348,wild_rhone
000-371-735.tif,top,3491,306,wild_rhone
000-371-735.tif,left,283,2344,wild_rhone
000-371-735.tif,right,6707,2330,wild_rhone
000-371-735.tif,bottom,3499,4365,wild_rhone
000-371-517.tif,top,3487,282,wild_rhone
000-371-517.tif,left,270,2311,wild_rhone
000-371-517.tif,right,6701,2312,wild_rhone
000-371-517.tif,bottom,3486,4340,wild_rhone
000-389-120.tif,top,3483,292,wild_rhone
000-389-120.tif,left,272,2320,wild_rhone
000-389-120.tif,right,6707,2326,wild_rhone
000-389-120.tif,bottom,3494,4353,wild_rhone
000-388-774.tif,top,3487,319,wild_rhone
000-388-774.tif,left,278,2345,wild_rhone
000-388-774.tif,right,6709,2350,wild_rhone
000-388-774.tif,bottom,3497,4378,wild_rhone
000-371-665.tif,top,3423,350,wild_rhone
000-371-665.tif,left,211,2389,wild_rhone
000-371-665.tif,right,6642,2377,wild_rhone
000-371-665.tif,bottom,3431,4408,wild_rhone
000-388-614.tif,top,3494,271,wild_rhone
000-388-614.tif,left,286,2298,wild_rhone
000-388-614.tif,right,6716,2302,wild_rhone
000-388-614.tif,bottom,3504,4329,wild_rhone
000-388-616.tif,top,3494,271,wild_rhone
000-388-616.tif,left,257,2335,wild_rhone
000-388-616.tif,right,6692,2328,wild_rhone
000-388-616.tif,bottom,3483,4360,wild_rhone
000-371-514.tif,top,3496,303,wild_rhone
000-371-514.tif,left,289,2335,wild_rhone
000-371-514.tif,right,6713,2327,wild_rhone
000-371-514.tif,bottom,3500,4360,wild_rhone
000-371-579.tif,top,3438,388,wild_rhone
000-371-579.tif,left,225,2430,wild_rhone
000-371-579.tif,right,6659,2419,wild_rhone
000-371-579.tif,bottom,3445,4449,wild_rhone
000-371-738.tif,top,3499,326,wild_rhone
000-371-738.tif,left,289,2366,wild_rhone
000-371-738.tif,right,6716,2351,wild_rhone
000-371-738.tif,bottom,3506,4388,wild_rhone
000-371-663.tif,top,3547,329,wild_rhone
000-371-663.tif,left,338,2377,wild_rhone
000-371-663.tif,right,6772,2353,wild_rhone
000-371-663.tif,bottom,3562,4388,wild_rhone
000-371-508.tif,top,3486,322,wild_rhone
000-371-508.tif,left,279,2365,wild_rhone
000-371-508.tif,right,6705,2345,wild_rhone
000-371-508.tif,bottom,3498,4385,wild_rhone
000-371-560.tif,top,3476,312,wild_rhone
000-371-560.tif,left,265,2345,wild_rhone
000-371-560.tif,right,6697,2334,wild_rhone
000-371-560.tif,bottom,3484,4368,wild_rhone
000-388-783.tif,top,3490,299,wild_rhone
000-388-783.tif,left,281,2329,wild_rhone
000-388-783.tif,right,6713,2329,wild_rhone
000-388-783.tif,bottom,3504,4359,wild_rhone
000-368-676.tif,top,3500,310,wild_rhone
000-368-676.tif,left,290,2347,wild_rhone
000-368-676.tif,right,6723,2331,wild_rhone
000-368-676.tif,bottom,3511,4365,wild_rhone
000-389-070.tif,top,3512,267,wild_rhone
000-389-070.tif,left,292,2292,wild_rhone
000-389-070.tif,right,6722,2301,wild_rhone
000-347-345.tif,top,3486,312,wild_rhone
000-347-345.tif,left,277,2346,wild_rhone
000-347-345.tif,right,6702,2339,wild_rhone
000-347-345.tif,bottom,3491,4368,wild_rhone
000-347-387.tif,top,3552,313,wild_rhone
000-347-387.tif,left,329,2330,wild_rhone
