filepath,quality,fitness,overlap,angle,time
temp/evaluation/coreg_ddems/station_6315_ddem.tif,good,6.111831293,43452.0,0.9338975262103482,2021-01-13 11:11:22.252299
temp/evaluation/coreg_ddems/station_5908_ddem.tif,good,6.07689548,26759.0,1.3013346838822484,2021-01-13 11:11:22.252299
temp/evaluation/coreg_ddems/station_5843_ddem.tif,good,4.208964617,25831.0,0.48051859563144095,2021-01-13 11:11:22.252299
temp/evaluation/coreg_ddems/station_6319_ddem.tif,good,3.806229448,55561.0,0.8324336785646089,2021-01-13 11:11:22.252299
temp/evaluation/coreg_ddems/station_1522_ddem.tif,good,4.826850468,54608.0,0.7537101613242624,2021-01-13 11:11:22.252299
temp/evaluation/coreg_ddems/station_3883_ddem.tif,unclear,8.027059184,117518.0,0.47587108563381825,2021-01-13 11:11:22.252299
temp/evaluation/coreg_ddems/station_3232_ddem.tif,bad,14.14782753,7383.0,3.5659035021672456,2021-01-13 11:11:22.252299
temp/evaluation/coreg_ddems/station_4738_ddem.tif,bad,18.5512572,15150.0,5.902580082150615,2021-01-13 11:11:22.252299
temp/evaluation/coreg_ddems/station_3236_ddem.tif,unclear,8.164827452,30637.0,1.8839727152695689,2021-01-13 11:11:22.252299
temp/evaluation/coreg_ddems/station_4019_ddem.tif,bad,71.77499351,5435.0,45.586041879558344,2021-01-13 11:11:22.252299
temp/evaluation/coreg_ddems/station_3570_ddem.tif,good,4.808014083,50692.0,0.3639694365657821,2021-01-13 11:11:22.252299
temp/evaluation/coreg_ddems/station_4716_ddem.tif,bad,15.00906608,5838.0,1.3948469005958333,2021-01-13 11:11:22.252299
temp/evaluation/coreg_ddems/station_0027_ddem.tif,good,7.144741184,212879.0,0.7544245529422484,2021-01-13 11:11:22.252299
temp/evaluation/coreg_ddems/station_5450_ddem.tif,unclear,9.370631802,77927.0,3.6415885823182506,2021-01-13 11:11:22.252299
temp/evaluation/coreg_ddems/station_1282_ddem.tif,bad,9.599179836,6637.0,1.401443584120191,2021-01-13 11:11:22.252299
temp/evaluation/coreg_ddems/station_6327_ddem.tif,bad,12.50664718,9852.0,2.3487702214444655,2021-01-13 11:11:22.252299
temp/evaluation/coreg_ddems/station_5906_ddem.tif,good,3.71594679,79543.0,0.5527334740296224,2021-01-13 11:11:22.252299
temp/evaluation/coreg_ddems/station_5472_ddem.tif,bad,11.82557971,53938.0,2.740845234443175,2021-01-13 11:11:22.252299
temp/evaluation/coreg_ddems/station_2561_ddem.tif,bad,9.170600121,49220.0,0.8204034533143361,2021-01-13 11:11:22.252299
temp/evaluation/coreg_ddems/station_0015_ddem.tif,good,3.131052119,74649.0,0.6198352793238009,2021-01-13 11:11:22.252299
temp/evaluation/coreg_ddems/station_0011_ddem.tif,unclear,6.528011215,197701.0,0.3780993221793249,2021-01-13 11:11:22.252299
temp/evaluation/coreg_ddems/station_2538_ddem.tif,bad,14.75900956,34140.0,1.4941649402723423,2021-01-13 11:11:22.252299
temp/evaluation/coreg_ddems/station_4743_ddem.tif,bad,23.62429156,9076.0,3.8082477076797416,2021-01-13 11:11:22.252299
temp/evaluation/coreg_ddems/station_5466_ddem.tif,unclear,12.26350513,55810.0,2.619717633320967,2021-01-13 11:11:22.252299
temp/evaluation/coreg_ddems/station_6339_ddem.tif,good,5.45517959,87347.0,1.0114325427248303,2021-01-13 11:11:22.252299
temp/evaluation/coreg_ddems/station_5422_ddem.tif,bad,16.25834884,146113.0,2.7114802596987655,2021-01-13 11:11:22.252299
temp/evaluation/coreg_ddems/station_1534_ddem.tif,good,6.643414497,221759.0,0.4335972075424833,2021-01-13 11:11:22.252299
temp/evaluation/coreg_ddems/station_4745_ddem.tif,bad,91.42261178,24599.0,4.017910092171274,2021-01-13 11:11:22.252299
temp/evaluation/coreg_ddems/station_2563_ddem.tif,unclear,6.381981997,25156.0,1.936028899883336,2021-01-13 11:11:22.252299
temp/evaluation/coreg_ddems/station_2527_ddem.tif,bad,9.962047156,5289.0,2.9633396672473857,2021-01-13 11:11:22.252299
temp/evaluation/coreg_ddems/station_0032_ddem.tif,good,5.499308876,120745.0,0.44666610816337315,2021-01-13 11:11:22.252299
temp/evaluation/coreg_ddems/station_5477_ddem.tif,unclear,11.22870857,69112.0,3.981505368965706,2021-01-13 11:11:22.252299
temp/evaluation/coreg_ddems/station_3569_ddem.tif,bad,9.741873249,82793.0,0.9611131777710699,2021-01-13 11:11:22.252299
temp/evaluation/coreg_ddems/station_6329_ddem.tif,bad,10.20593493,256227.0,0.5954559782096775,2021-01-13 11:11:22.252299
temp/evaluation/coreg_ddems/station_6338_ddem.tif,good,4.187053752,252192.0,0.30391860985578795,2021-01-13 11:11:22.252299
temp/evaluation/coreg_ddems/station_2540_ddem.tif,bad,13.23093506,38303.0,2.1659200645987027,2021-01-13 11:11:22.252299
temp/evaluation/coreg_ddems/station_0004_ddem.tif,unclear,4.410009624,44093.0,0.3339050236495968,2021-01-13 11:11:22.252299
temp/evaluation/coreg_ddems/station_5427_ddem.tif,unclear,7.193531869,30438.0,4.1051135181608736,2021-01-13 11:11:22.252299
temp/evaluation/coreg_ddems/station_3882_ddem.tif,good,3.144067501,173380.0,0.37811847909682583,2021-01-13 11:11:22.252299
temp/evaluation/coreg_ddems/station_4707_ddem.tif,bad,15.9043404,19434.0,3.1956331770836788,2021-01-13 11:11:22.252299
temp/evaluation/coreg_ddems/station_4021_ddem.tif,unclear,5.655717702,134097.0,0.2928682627544103,2021-01-13 11:11:22.252299
temp/evaluation/coreg_ddems/station_0024_ddem.tif,good,5.170065666,162783.0,0.41904069979837344,2021-01-13 11:11:22.252299
temp/evaluation/coreg_ddems/station_5444_ddem.tif,unclear,10.65528294,22010.0,2.5152124315007525,2021-01-13 11:11:22.252299
temp/evaluation/coreg_ddems/station_5469_ddem.tif,unclear,8.127046066,21136.0,3.6175922728561383,2021-01-13 11:11:22.252299
temp/evaluation/coreg_ddems/station_0029_ddem.tif,unclear,10.84353172,189498.0,0.5643724146180646,2021-01-13 11:11:22.252299
temp/evaluation/coreg_ddems/station_0030_ddem.tif,good,3.819569765,110971.0,0.380591282690846,2021-01-13 11:11:22.252299
temp/evaluation/coreg_ddems/station_4017_ddem.tif,good,5.437617157,69372.0,1.1609730489537655,2021-01-13 11:11:22.252299
temp/evaluation/coreg_ddems/station_5431_ddem.tif,bad,23.53886735,24133.0,2.762656294150941,2021-01-13 11:11:22.252299
temp/evaluation/coreg_ddems/station_1281_ddem.tif,bad,3.294202002,8.0,5.8664575924830595,2021-01-13 11:11:22.252299
temp/evaluation/coreg_ddems/station_6317_ddem.tif,good,3.200788121,30918.0,0.8086989923318729,2021-01-13 11:11:22.252299
temp/evaluation/coreg_ddems/station_4025_ddem.tif,bad,78.08481737,3794.0,45.50698687469233,2021-01-13 11:11:22.252299
temp/evaluation/coreg_ddems/station_1271_ddem.tif,unclear,6.819025863,88682.0,0.505918113131482,2021-01-13 11:11:22.252299
temp/evaluation/coreg_ddems/station_3565_ddem.tif,unclear,10.97250657,742939.0,0.8101323333018315,2021-01-13 11:11:22.252299
temp/evaluation/coreg_ddems/station_1285_ddem.tif,bad,10.90190798,55496.0,0.7033707846103333,2021-01-13 11:11:22.252299
temp/evaluation/coreg_ddems/station_0042_ddem.tif,good,1.563764784,14292.0,1.1089062417604822,2021-01-13 11:11:22.252299
temp/evaluation/coreg_ddems/station_6307_ddem.tif,unclear,7.306638067,292512.0,0.32145059732595843,2021-01-13 11:11:22.252299
temp/evaluation/coreg_ddems/station_2330_ddem.tif,good,3.145537842,17196.0,0.3372290968032364,2021-01-13 11:11:22.252299
temp/evaluation/coreg_ddems/station_4011_ddem.tif,good,3.526541896,98145.0,0.32649205399718845,2021-01-13 11:11:22.252299
temp/evaluation/coreg_ddems/station_5913_ddem.tif,good,2.505325649,66149.0,0.24407414516295298,2021-01-13 11:11:22.252299
temp/evaluation/coreg_ddems/station_6353_ddem.tif,good,3.014529858,74159.0,0.37579762066971145,2021-01-13 11:11:22.252299
temp/evaluation/coreg_ddems/station_4725_ddem.tif,bad,48.3649506,73308.0,9.708156565819461,2021-01-13 11:11:22.252299
temp/evaluation/coreg_ddems/station_3558_ddem.tif,unclear,8.645588896,21982.0,2.2043652440377635,2021-01-13 11:11:22.252299
temp/evaluation/coreg_ddems/station_2533_ddem.tif,unclear,10.36955189,707.0,2.7092277932445787,2021-01-13 11:11:22.252299
temp/evaluation/coreg_ddems/station_6363_ddem.tif,good,5.454679373,442660.0,0.2617529083880262,2021-01-13 11:11:22.252299
temp/evaluation/coreg_ddems/station_0040_ddem.tif,good,1.831403199,73295.0,0.04554616390055237,2021-01-13 11:11:22.252299
temp/evaluation/coreg_ddems/station_1541_ddem.tif,good,4.388095976,60812.0,0.6192320984303105,2021-01-13 11:11:22.252299
temp/evaluation/coreg_ddems/station_2312_ddem.tif,unclear,7.829411927,237073.0,0.35019147742680784,2021-01-13 11:11:22.252299
temp/evaluation/coreg_ddems/station_3586_ddem.tif,unclear,5.538009026,27079.0,1.621432985689988,2021-01-13 11:11:22.252299
temp/evaluation/coreg_ddems/station_3560_ddem.tif,good,3.085940577,133904.0,0.5759577538027401,2021-01-13 11:11:22.252299
temp/evaluation/coreg_ddems/station_3231_ddem.tif,bad,35.34793244,90219.0,8.012657056805,2021-01-13 11:11:22.252299
temp/evaluation/coreg_ddems/station_3788_ddem.tif,unclear,8.838857246,168989.0,1.4583213922179616,2021-01-13 11:11:22.252299
temp/evaluation/coreg_ddems/station_4278_ddem.tif,good,2.664022853,21872.0,1.5574483068740188,2021-01-13 11:11:22.252299
temp/evaluation/coreg_ddems/station_2532_ddem.tif,bad,22.82705695,22631.0,3.1494161132403824,2021-01-13 11:11:22.252299
temp/evaluation/coreg_ddems/station_3010_ddem.tif,good,3.788502678,133083.0,0.7269999132134195,2021-01-13 11:11:22.252299
temp/evaluation/coreg_ddems/station_4534_ddem.tif,good,3.563619508,15283.0,0.4144158987312825,2021-01-13 11:11:22.252299
temp/evaluation/coreg_ddems/station_3798_ddem.tif,good,8.249363474,50519.0,1.410370057182718,2021-01-13 11:11:22.252299
temp/evaluation/coreg_ddems/station_4315_ddem.tif,good,3.498741301,44248.0,0.5278506363430626,2021-01-13 11:11:22.252299
temp/evaluation/coreg_ddems/station_4566_ddem.tif,good,3.012806337,55282.0,1.4249995151933426,2021-01-13 11:11:22.252299
temp/evaluation/coreg_ddems/station_4524_ddem.tif,good,6.190206146,153550.0,2.789064565939112,2021-01-13 11:11:22.252299
temp/evaluation/coreg_ddems/station_6324_ddem.tif,good,6.13870668,9970.0,0.6887139241206426,2021-01-13 11:11:22.252299
temp/evaluation/coreg_ddems/station_2990_ddem.tif,good,4.7071054,247117.0,0.7042580352102243,2021-01-13 11:11:22.252299
temp/evaluation/coreg_ddems/station_2569_ddem.tif,bad,27.21046338,97392.0,1.6427674294492567,2021-01-13 11:11:22.252299
temp/evaluation/coreg_ddems/station_5283_ddem.tif,unclear,6.908501089,75328.0,0.6248557699879871,2021-01-13 11:11:22.252299
temp/evaluation/coreg_ddems/station_4562_ddem.tif,good,3.798741622,7632.0,0.35594440803273086,2021-01-13 11:11:22.252299
temp/evaluation/coreg_ddems/station_1519_ddem.tif,good,10.23775084,222856.0,0.5120076528642624,2021-01-13 11:11:22.252299
temp/evaluation/coreg_ddems/station_6358_ddem.tif,unclear,10.31089962,492343.0,0.6320371815826157,2021-01-13 11:11:22.252299
temp/evaluation/coreg_ddems/station_4529_ddem.tif,good,4.167077463,70909.0,1.4341745026573247,2021-01-13 11:11:22.252299
temp/evaluation/coreg_ddems/station_1288_ddem.tif,bad,26.83063262,36552.0,1.334118422297485,2021-01-13 11:11:22.252299
temp/evaluation/coreg_ddems/station_2997_ddem.tif,unclear,10.70053501,368492.0,0.510049220401369,2021-01-13 11:11:22.252299
temp/evaluation/coreg_ddems/station_2997_ddem.tif,good,10.70053501,368492.0,0.510049220401369,2021-01-13 11:11:22.252299
temp/evaluation/coreg_ddems/station_4303_ddem.tif,good,4.046958146,23182.0,0.19762486158669235,2021-01-13 11:11:22.252299
temp/evaluation/coreg_ddems/station_3816_ddem.tif,bad,11.76710403,611816.0,1.4982319656462528,2021-01-13 11:11:22.252299
temp/evaluation/coreg_ddems/station_4289_ddem.tif,good,2.763721011,48232.0,0.2865934264686858,2021-01-13 11:11:22.252299
temp/evaluation/coreg_ddems/station_5811_ddem.tif,unclear,8.307311872,232263.0,0.8563821172389028,2021-01-13 11:11:22.252299
temp/evaluation/coreg_ddems/station_4284_ddem.tif,good,4.039864782,149088.0,0.441187861372005,2021-01-13 11:11:22.252299
temp/evaluation/coreg_ddems/station_1280_ddem.tif,good,8.138779971,32136.0,0.3186694565539847,2021-01-13 11:11:22.252299
temp/evaluation/coreg_ddems/station_0012_ddem.tif,good,3.361272079,89197.0,0.24560485474271435,2021-01-13 11:11:22.252299
temp/evaluation/coreg_ddems/station_5810_ddem.tif,unclear,8.423099834,5017.0,1.6580409762350854,2021-01-13 11:11:22.252299
temp/evaluation/coreg_ddems/station_5810_ddem.tif,good,8.423099834,5017.0,1.6580409762350854,2021-01-13 11:11:22.252299
temp/evaluation/coreg_ddems/station_5810_ddem.tif,unclear,8.423099834,5017.0,1.6580409762350854,2021-01-13 11:11:22.252299
temp/evaluation/coreg_ddems/station_3694_ddem.tif,unclear,10.02344524,85532.0,0.4180170063846857,2021-01-13 11:11:22.252299
temp/evaluation/coreg_ddems/station_4730_ddem.tif,bad,62.52285258,11929.0,5.8810123502319795,2021-01-13 11:11:22.252299
temp/evaluation/coreg_ddems/station_1888_ddem.tif,good,5.397590689,83453.0,0.31750213018049034,2021-01-13 11:11:22.252299
temp/evaluation/coreg_ddems/station_3866_ddem.tif,good,3.156581546,79646.0,0.1765857672485015,2021-01-13 11:11:22.252299
temp/evaluation/coreg_ddems/station_4510_ddem.tif,good,2.857896825,64654.0,0.38997499062916,2021-01-13 11:11:22.252299
temp/evaluation/coreg_ddems/station_6350_ddem.tif,good,4.460624632,105673.0,0.8903329154730711,2021-01-13 11:11:22.252299
temp/evaluation/coreg_ddems/station_1537_ddem.tif,good,4.043349504,73977.0,0.25916064874720196,2021-01-13 11:11:22.252299
temp/evaluation/coreg_ddems/station_4291_ddem.tif,unclear,10.09098363,50993.0,2.1901638884259347,2021-01-13 11:11:22.252299
temp/evaluation/coreg_ddems/station_0034_ddem.tif,good,5.710786822,138077.0,0.1343102381367111,2021-01-13 11:11:22.252299
temp/evaluation/coreg_ddems/station_4513_ddem.tif,unclear,3.535789562,4.0,0.0,2021-01-13 11:11:22.252299
temp/evaluation/coreg_ddems/station_3804_ddem.tif,bad,20.09743038,10204.0,6.406575471282099,2021-01-13 11:11:22.252299
temp/evaluation/coreg_ddems/station_5889_ddem.tif,good,6.955003204,28521.0,1.4289423479476944,2021-01-13 11:11:22.252299
temp/evaluation/coreg_ddems/station_6306_ddem.tif,unclear,9.183532472,478017.0,0.17626629749500705,2021-01-13 11:11:22.252299
temp/evaluation/coreg_ddems/station_5282_ddem.tif,unclear,16.21598039,303167.0,0.9739404869237042,2021-01-13 11:11:22.252299
temp/evaluation/coreg_ddems/station_2309_ddem.tif,good,4.044774261,21416.0,0.7172163151931151,2021-01-13 11:11:22.252299
temp/evaluation/coreg_ddems/station_2998_ddem.tif,good,10.48622508,244512.0,1.3404979406415054,2021-01-13 11:11:22.252299
temp/evaluation/coreg_ddems/station_5285_ddem.tif,good,5.045541826,425971.0,0.5363127125720898,2021-01-13 11:11:22.252299
temp/evaluation/coreg_ddems/station_4757_ddem.tif,bad,13.58499776,14293.0,2.4978979126911827,2021-01-13 11:11:22.252299
temp/evaluation/coreg_ddems/station_4307_ddem.tif,good,2.584808406,44986.0,0.15640000274594443,2021-01-13 11:11:22.252299
temp/evaluation/coreg_ddems/station_3524_ddem.tif,good,4.60140393,150929.0,0.13203074174359167,2021-01-13 11:11:22.252299
temp/evaluation/coreg_ddems/station_4012_ddem.tif,good,2.267413446,7374.0,0.7363526080073879,2021-01-13 11:11:22.252299
temp/evaluation/coreg_ddems/station_4012_ddem.tif,good,2.267413446,7374.0,0.7363526080073879,2021-01-13 11:11:22.252299
temp/evaluation/coreg_ddems/station_1887_ddem.tif,good,4.069310383,133162.0,0.31733823820658075,2021-01-13 11:11:22.252299
temp/evaluation/coreg_ddems/station_3830_ddem.tif,good,8.31834523,79875.0,1.0874883287878157,2021-01-13 11:11:22.252299
temp/evaluation/coreg_ddems/station_4549_ddem.tif,unclear,15.77010362,134864.0,0.9804906982234791,2021-01-13 11:11:22.252299
temp/evaluation/coreg_ddems/station_3693_ddem.tif,bad,202.222342,456522.0,38.89684245000396,2021-01-13 11:11:22.252299
temp/evaluation/coreg_ddems/station_1277_ddem.tif,unclear,9.731565352,44207.0,1.083403917314649,2021-01-13 11:11:22.252299
temp/evaluation/coreg_ddems/station_5847_ddem.tif,good,1.877574833,19155.0,0.10521782620940151,2021-01-13 11:11:22.252299
temp/evaluation/coreg_ddems/station_0037_ddem.tif,good,9.570058917,141933.0,1.2619682402816172,2021-01-13 11:11:22.252299
temp/evaluation/coreg_ddems/station_5794_ddem.tif,bad,76.00242365,3752.0,42.8327217080423,2021-01-13 11:11:22.252299
temp/evaluation/coreg_ddems/station_5879_ddem.tif,good,2.934309034,19249.0,0.6823544733415778,2021-01-13 11:11:22.252299
temp/evaluation/coreg_ddems/station_3568_ddem.tif,good,4.537563957,75399.0,0.4957232885353149,2021-01-13 11:11:22.252299
temp/evaluation/coreg_ddems/station_5828_ddem.tif,good,5.166475637,104548.0,0.9756594799729057,2021-01-13 11:11:22.252299
temp/evaluation/coreg_ddems/station_5655_ddem.tif,bad,0.3812448943,8.0,22.23514486163456,2021-01-13 11:11:22.252299
temp/evaluation/coreg_ddems/station_5830_ddem.tif,good,3.323445426,93367.0,0.29984599640555576,2021-01-13 11:11:22.252299
temp/evaluation/coreg_ddems/station_5915_ddem.tif,good,1.256260495,11178.0,0.11110357739119915,2021-01-13 11:11:22.252299
temp/evaluation/coreg_ddems/station_5289_ddem.tif,good,1.356987489,9290.0,0.08034167655099893,2021-01-13 11:11:22.252299
temp/evaluation/coreg_ddems/station_3829_ddem.tif,good,3.669098675,55442.0,1.704064246701051,2021-01-13 11:11:22.252299
temp/evaluation/coreg_ddems/station_5890_ddem.tif,good,3.582914349,70523.0,0.7367160089136254,2021-01-13 11:11:22.252299
temp/evaluation/coreg_ddems/station_3696_ddem.tif,good,2.993289686,46169.0,0.1308683814494329,2021-01-13 11:11:22.252299
temp/evaluation/coreg_ddems/station_5914_ddem.tif,good,4.479705864,56452.0,0.5109475386462686,2021-01-13 11:11:22.252299
temp/evaluation/coreg_ddems/station_6337_ddem.tif,unclear,10.74470002,88021.0,1.3881275449905552,2021-01-13 11:11:22.252299
temp/evaluation/coreg_ddems/station_3011_ddem.tif,good,3.276526747,215455.0,0.5558178178713872,2021-01-13 11:11:22.252299
temp/evaluation/coreg_ddems/station_3697_ddem.tif,good,2.011708575,34310.0,0.222854498512066,2021-01-13 11:11:22.252299
temp/evaluation/coreg_ddems/station_6481_ddem.tif,good,6.549372347,93355.0,1.0132441461725965,2021-01-13 11:11:22.252299
temp/evaluation/coreg_ddems/station_1275_ddem.tif,good,7.006598861,96427.0,0.7046627979489226,2021-01-13 11:11:22.252299
temp/evaluation/coreg_ddems/station_5286_ddem.tif,good,4.605776893,87773.0,0.48141053063772643,2021-01-13 11:11:22.252299
temp/evaluation/coreg_ddems/station_3839_ddem.tif,unclear,22.95789548,81480.0,2.6132653989149475,2021-01-13 11:11:22.252299
temp/evaluation/coreg_ddems/station_4314_ddem.tif,unclear,4.753509134,16049.0,0.970146121877814,2021-01-13 11:11:22.252299
temp/evaluation/coreg_ddems/station_4317_ddem.tif,good,2.520338202,18157.0,0.5213745251759024,2021-01-13 11:11:22.252299
temp/evaluation/coreg_ddems/station_5842_ddem.tif,good,2.190522191,18073.0,0.21291404870304556,2021-01-13 11:11:22.252299
temp/evaluation/coreg_ddems/station_4295_ddem.tif,good,5.568743925,264050.0,0.7180481575207172,2021-01-13 11:11:22.252299
temp/evaluation/coreg_ddems/station_3787_ddem.tif,good,4.302040162,66141.0,1.148299523321245,2021-01-13 11:11:22.252299
temp/evaluation/coreg_ddems/station_3700_ddem.tif,good,3.476072834,42345.0,0.10221723630943312,2021-01-13 11:11:22.252299
temp/evaluation/coreg_ddems/station_3867_ddem.tif,good,1.382797963,47086.0,0.2627637207576105,2021-01-13 11:11:22.252299
temp/evaluation/coreg_ddems/station_4564_ddem.tif,good,2.676765261,37208.0,0.5847007193960898,2021-01-13 11:11:22.252299
temp/evaluation/coreg_ddems/station_5439_ddem.tif,bad,13.34308199,10889.0,4.531459274193738,2021-01-13 11:11:22.252299
temp/evaluation/coreg_ddems/station_4520_ddem.tif,good,4.21766334,64993.0,0.9673735854928339,2021-01-13 11:11:22.252299
temp/evaluation/coreg_ddems/station_4305_ddem.tif,unclear,7.404908604,105874.0,0.6085562535632957,2021-01-13 11:11:22.252299
temp/evaluation/coreg_ddems/station_5436_ddem.tif,bad,8.243620953,25462.0,4.414790338534656,2021-01-13 11:11:22.252299
temp/evaluation/coreg_ddems/station_3819_ddem.tif,bad,9.702599367,320401.0,1.0723732654091658,2021-01-13 11:11:22.252299
temp/evaluation/coreg_ddems/station_3253_ddem.tif,bad,5.331025135,88.0,22.390726893356153,2021-01-13 11:11:22.252299
temp/evaluation/coreg_ddems/station_2534_ddem.tif,bad,13.53306153,4132.0,2.8854422286735795,2021-01-13 11:11:22.252299
temp/evaluation/coreg_ddems/station_4302_ddem.tif,bad,324.2771216,24264.0,51.444166575685465,2021-01-13 11:11:22.252299
temp/evaluation/coreg_ddems/station_6860_ddem.tif,good,6.16421761,182841.0,0.5725460342704407,2021-01-13 11:11:22.252299
temp/evaluation/coreg_ddems/station_5434_ddem.tif,good,5.787251741,11321.0,5.576861417362555,2021-01-13 11:11:22.252299
temp/evaluation/coreg_ddems/station_6326_ddem.tif,unclear,12.27439888,141318.0,1.4057260293416833,2021-01-13 11:11:22.252299
temp/evaluation/coreg_ddems/station_6720_ddem.tif,bad,16.95616675,1167.0,3.9065301485752935,2021-01-13 11:11:22.252299
temp/evaluation/coreg_ddems/station_5900_ddem.tif,good,8.796715498,338963.0,0.36643050686888573,2021-01-13 11:11:22.252299
temp/evaluation/coreg_ddems/station_3802_ddem.tif,bad,3.803995757,13589.0,1.6687585919311592,2021-01-13 11:11:22.252299
temp/evaluation/coreg_ddems/station_4275_ddem.tif,good,7.910985498,791626.0,0.5117836209447407,2021-01-13 11:11:22.252299
temp/evaluation/coreg_ddems/station_4282_ddem.tif,good,5.855875235,56517.0,0.5948940984807166,2021-01-13 11:11:22.252299
temp/evaluation/coreg_ddems/station_1529_ddem.tif,good,7.747999959,14000.0,0.25764879161636917,2021-01-13 11:11:22.252299
temp/evaluation/coreg_ddems/station_4569_ddem.tif,good,3.505318199,18665.0,0.07382320061590067,2021-01-13 11:11:22.252299
temp/evaluation/coreg_ddems/station_3243_ddem.tif,bad,160.6989418,13590.0,16.07298565617534,2021-01-13 11:11:22.252299
temp/evaluation/coreg_ddems/station_4563_ddem.tif,unclear,8.76912306,30145.0,1.1044531099756594,2021-01-13 11:11:22.252299
temp/evaluation/coreg_ddems/station_4015_ddem.tif,good,5.314052546,77840.0,0.985673105588248,2021-01-13 11:11:22.252299
temp/evaluation/coreg_ddems/station_3786_ddem.tif,good,5.638690132,47239.0,1.3398854911656715,2021-01-13 11:11:22.252299
temp/evaluation/coreg_ddems/station_5443_ddem.tif,unclear,7.802854874,17792.0,3.3955023537469557,2021-01-13 11:11:22.252299
temp/evaluation/coreg_ddems/station_2993_ddem.tif,good,5.411059135,103656.0,1.3660621398533543,2021-01-13 11:11:22.252299
temp/evaluation/coreg_ddems/station_4755_ddem.tif,unclear,9.216981879,2884.0,3.469762090044098,2021-01-13 11:11:22.252299
temp/evaluation/coreg_ddems/station_3531_ddem.tif,unclear,5.72682507,10532.0,4.154878432255146,2021-01-13 11:11:22.252299
temp/evaluation/coreg_ddems/station_4279_ddem.tif,good,4.43548388,61817.0,0.7624744380636262,2021-01-13 11:11:22.252299
temp/evaluation/coreg_ddems/station_5480_ddem.tif,bad,6.807056866,72655.0,0.8503781807356486,2021-01-13 11:11:22.252299
temp/evaluation/coreg_ddems/station_3814_ddem.tif,good,2.53373673,51902.0,1.239120858894883,2021-01-13 11:11:22.252299
temp/evaluation/coreg_ddems/station_1889_ddem.tif,good,3.478531728,47116.0,0.29610094403683956,2021-01-13 11:11:22.252299
temp/evaluation/coreg_ddems/station_6718_ddem.tif,unclear,14.89063324,59367.0,3.3933594442384636,2021-01-13 11:11:22.252299
temp/evaluation/coreg_ddems/station_4276_ddem.tif,good,3.528175262,53799.0,0.5708033341850371,2021-01-13 11:11:22.252299
temp/evaluation/coreg_ddems/station_3800_ddem.tif,bad,12.83356704,211720.0,1.0423515284537141,2021-01-13 11:11:22.252299
temp/evaluation/coreg_ddems/station_4547_ddem.tif,good,4.8939197,62195.0,0.9270557524147429,2021-01-13 11:11:22.252299
temp/evaluation/coreg_ddems/station_2544_ddem.tif,bad,80.80895068,2160.0,10.234957802950355,2021-01-13 11:11:22.252299
temp/evaluation/coreg_ddems/station_6856_ddem.tif,good,1.802922961,73572.0,0.07106126891204885,2021-01-13 11:11:22.252299
temp/evaluation/coreg_ddems/station_5636_ddem.tif,bad,24.87110136,21584.0,4.90339597217126,2021-01-13 11:11:22.252299
temp/evaluation/coreg_ddems/station_4288_ddem.tif,good,3.482325097,75685.0,0.7526460164191922,2021-01-13 11:11:22.252299
temp/evaluation/coreg_ddems/station_4280_ddem.tif,good,4.56075293,96541.0,0.23043176162081921,2021-01-13 11:11:22.252299
temp/evaluation/coreg_ddems/station_4525_ddem.tif,unclear,10.12749448,56705.0,1.2496518039792759,2021-01-13 11:11:22.252299
temp/evaluation/coreg_ddems/station_5278_ddem.tif,good,3.478749666,121633.0,0.5160193015174233,2021-01-13 11:11:22.252299
temp/evaluation/coreg_ddems/station_4691_ddem.tif,bad,41.684955,156453.0,6.981596934181459,2021-01-13 11:11:22.252299
temp/evaluation/coreg_ddems/station_3843_ddem.tif,good,4.239706285,127822.0,1.29653911432856,2021-01-13 11:11:22.252299
temp/evaluation/coreg_ddems/station_5277_ddem.tif,good,2.789581495,145081.0,0.6787286981900508,2021-01-13 11:11:22.252299
temp/evaluation/coreg_ddems/station_4533_ddem.tif,good,2.54766049,4703.0,1.2330703485004673,2021-01-13 11:11:22.252299
temp/evaluation/coreg_ddems/station_6858_ddem.tif,good,2.82337928,82095.0,0.5183642714994794,2021-01-13 11:11:22.252299
temp/evaluation/coreg_ddems/station_4308_ddem.tif,bad,134.356447,13313.0,14.874015390866573,2021-01-13 11:11:22.252299
temp/evaluation/coreg_ddems/station_4729_ddem.tif,bad,25.30102887,30.0,28.68593495389849,2021-01-13 11:11:22.252299
temp/evaluation/coreg_ddems/station_3701_ddem.tif,good,8.159403066,106981.0,0.9859513600271743,2021-01-13 11:11:22.252299
temp/evaluation/coreg_ddems/station_5276_ddem.tif,good,4.338115409,187726.0,0.3394776215864587,2021-01-13 11:11:22.252299
temp/evaluation/coreg_ddems/station_5291_ddem.tif,unclear,7.820678559,265118.0,0.7792129982055789,2021-01-13 11:11:22.252299
temp/evaluation/coreg_ddems/station_5288_ddem.tif,good,2.433758315,46756.0,0.1336241225493646,2021-01-13 11:11:22.252299
temp/evaluation/coreg_ddems/station_4285_ddem.tif,good,3.421002651,103238.0,0.38605014481613686,2021-01-13 11:11:22.252299
temp/evaluation/coreg_ddems/station_2568_ddem.tif,bad,19.07732255,149415.0,1.2874177860772518,2021-01-13 11:11:22.252299
